-0.563933,-0.306213,0.236092,0.064050,0.403436,0.200806,-0.115571,0.207765,0.229066,0.043953,0.003331,-0.160115,-0.014161,0.002028,0.119329,-0.142088,0.087642,-0.028413,-0.087666,0.057141,-0.055264,-0.079571,-0.074774,0.029670,0.020619,-0.141475,0.001508,0.136208,-0.013968,0.020268,0.035934,0.054562,0.050667,0.064735,-0.066497,-0.026952,-0.081902,-0.041783,0.004876,0.016424,-0.076384,0.032344,-0.016692,-0.032444,0.025079,-0.001599,-0.133235,-0.149384,0.018809,0.070696
-0.203015,-0.118034,0.119381,0.371001,0.162885,0.154888,0.031858,0.095619,-0.147130,0.083843,-0.227159,-0.433477,0.198829,-0.040565,0.198684,0.007770,-0.069227,0.106760,0.015493,-0.101102,-0.080946,-0.044248,-0.120051,0.189418,0.138405,-0.141111,-0.028337,0.045178,0.060226,-0.013666,-0.148253,0.115874,-0.151365,0.127220,-0.020187,0.102610,-0.019250,-0.263203,-0.054011,0.002184,-0.119781,-0.037999,0.094668,0.009119,0.031869,0.055205,-0.117430,-0.179411,-0.025768,0.136593
0.117304,0.689734,-0.087999,-0.207897,-0.136227,-0.154056,-0.116825,0.082372,0.080995,-0.118287,-0.049538,-0.045268,-0.119988,-0.309733,0.021210,0.037983,-0.050149,-0.038754,-0.072759,-0.102545,-0.214519,0.074679,0.161127,-0.127837,0.033355,0.084582,-0.008892,-0.126493,-0.048071,-0.077536,0.058265,0.207404,0.051868,0.081063,0.032685,0.029143,0.123868,-0.020605,0.106655,0.095058,-0.001901,-0.096253,-0.019561,-0.051205,0.033189,-0.024638,-0.038629,-0.051228,0.006622,-0.035096
-0.561595,0.017661,0.160825,0.029404,0.221731,0.091930,-0.097998,0.333337,-0.008302,0.097355,-0.159317,0.305166,-0.186978,-0.216044,0.089828,0.084249,0.131872,0.084341,0.296459,0.016280,0.067607,-0.054973,0.146351,-0.036659,0.003816,-0.107008,0.078615,0.002582,0.164315,0.058915,0.018551,-0.026190,-0.017030,0.146010,-0.009183,-0.091321,-0.004833,0.029226,0.003983,-0.073152,-0.040077,-0.105760,-0.008215,-0.039678,0.014893,0.039620,0.015431,-0.032385,-0.035963,0.084458
0.581015,-0.265068,-0.031892,-0.037812,0.210802,-0.259991,0.368985,0.148797,0.087785,-0.049170,0.220362,-0.275519,-0.008439,0.028540,0.160773,0.144818,0.104851,-0.134542,-0.014085,-0.130005,0.020893,-0.081533,0.039478,0.105812,-0.000204,-0.022958,0.118223,-0.052179,0.082455,-0.068531,0.007697,-0.064084,0.009879,-0.009968,0.029267,0.015382,-0.009246,0.075393,-0.030419,0.060308,-0.001756,0.027876,-0.023795,0.082386,-0.001691,-0.088557,0.007630,0.013901,-0.099843,0.018656
-0.066884,-0.234207,0.449693,0.119814,0.293742,-0.027243,-0.081044,0.040156,0.186586,0.369792,-0.076746,-0.022746,0.085633,-0.156422,-0.045498,-0.091741,0.207234,-0.107446,0.020909,0.197160,-0.233093,-0.121965,-0.078137,-0.030542,-0.168724,0.158340,0.039946,0.000386,0.100428,-0.039429,-0.122061,0.095211,0.165256,-0.021755,-0.020353,0.060280,-0.122254,0.053530,0.026941,0.095790,-0.059029,0.107463,0.084573,0.025477,0.077622,0.034063,-0.024761,0.135082,0.107242,-0.167099
-0.109898,0.561483,0.273434,0.189110,-0.073883,0.095129,-0.085886,-0.049307,0.250391,-0.327213,0.058624,0.070413,0.015935,0.007833,0.204766,-0.045890,0.088312,-0.044664,0.199893,-0.021154,-0.188581,0.064590,-0.023526,0.159073,0.012212,0.049258,0.148342,-0.015004,-0.233031,-0.136725,0.011393,0.073413,-0.033604,0.099144,0.128200,0.091310,0.045908,0.019645,-0.019850,-0.090777,-0.024860,-0.097181,0.049324,-0.160111,-0.077397,0.040846,0.019562,-0.034093,0.038580,-0.022606
0.009825,0.394940,0.205205,-0.154352,0.264011,-0.030448,0.265866,-0.402542,0.175925,-0.056624,0.101670,0.109041,0.106542,-0.062573,0.267880,0.157502,-0.098026,0.283393,-0.092594,0.058855,0.052176,-0.034457,0.149427,-0.091070,-0.020416,-0.094468,-0.116985,-0.106150,0.009910,0.097412,-0.027825,0.213534,0.022570,-0.173064,0.059252,-0.073727,-0.112897,-0.002797,-0.018799,0.009372,-0.099683,0.027702,0.021469,0.024973,0.021813,0.087613,0.045476,0.007282,-0.002955,-0.070771
-0.039110,-0.176258,0.344034,0.194830,-0.048260,-0.146566,0.177637,-0.037775,-0.321875,0.319647,0.102229,-0.026176,0.205162,-0.189326,-0.210787,0.124794,-0.115369,-0.044306,0.010887,0.182742,-0.140985,0.068721,0.048052,-0.001333,-0.125644,0.092477,0.059515,-0.201121,-0.059394,0.267497,0.058516,0.023970,0.004162,-0.037223,0.181207,0.037803,-0.056147,0.078792,-0.140199,0.058959,-0.016234,0.147478,-0.104254,0.120137,-0.091331,0.080236,-0.031750,0.177200,0.092777,-0.071147
0.178070,0.486749,0.203676,0.110014,-0.077829,-0.090461,-0.525705,-0.116331,0.117144,-0.054830,-0.259566,-0.174576,-0.161363,-0.010687,-0.034049,-0.106431,-0.073628,-0.017531,0.064718,0.010523,-0.056623,0.014076,0.078522,-0.082840,-0.025659,-0.066502,0.152898,0.081137,-0.023916,0.078971,0.020151,0.086033,0.118860,0.083122,-0.081907,0.003501,0.014375,-0.121878,-0.143533,-0.121816,0.050827,0.012659,-0.082821,0.144050,-0.061112,0.009989,0.030162,-0.024175,-0.160559,-0.067694
0.228754,0.290664,-0.234861,-0.543982,-0.042532,0.060117,0.148018,-0.099316,-0.255803,0.454685,-0.073917,-0.031348,-0.108275,-0.108763,-0.074609,-0.031683,0.080949,-0.069437,0.128302,-0.097452,0.099675,0.045261,-0.066295,0.165592,0.108802,0.094841,-0.067878,0.063613,0.030144,0.083127,0.091237,0.034880,-0.063333,0.034303,0.012796,0.037437,-0.007362,0.045856,0.006354,0.057674,-0.090545,0.040821,-0.030563,0.013572,0.000209,-0.063342,0.060175,-0.055543,0.059089,-0.026886
-0.107671,-0.013506,0.193142,0.313343,-0.225760,-0.498121,-0.148890,0.117695,0.169318,0.257850,-0.218813,0.006296,0.157697,0.175287,-0.029642,-0.030626,-0.182745,0.172879,-0.154646,-0.140405,0.046289,-0.132610,0.076785,-0.126560,0.189850,0.086287,-0.041467,0.008798,-0.154309,0.087132,0.111137,-0.098442,0.082963,-0.042693,0.025842,0.055849,0.023615,-0.056298,0.069256,0.016736,0.081819,0.070172,-0.155070,0.017238,-0.026429,-0.030623,0.032886,0.011169,-0.013208,-0.097878
0.058274,0.131651,0.075455,0.501915,0.105223,0.087583,0.093591,-0.005513,-0.134387,-0.001910,-0.113414,-0.289159,0.180295,0.049547,0.329418,0.093706,0.118205,0.107328,-0.168324,0.075445,0.020325,0.260553,0.083929,0.265715,0.047260,-0.204935,-0.052118,-0.085200,0.204572,-0.037087,0.087435,-0.058722,0.018550,0.055289,0.030863,0.072786,-0.141916,-0.168394,-0.087313,-0.016088,-0.036912,0.012860,0.110103,-0.094886,-0.073364,0.045850,0.110207,-0.042188,-0.024521,0.051411
0.044389,-0.077833,-0.087617,-0.284403,0.025368,-0.378935,-0.318676,0.159648,0.290742,-0.126350,0.082088,0.143725,-0.100197,0.176000,-0.005241,-0.110304,-0.223590,0.157502,-0.299728,0.002003,0.010058,0.050208,-0.173535,0.103045,-0.269153,-0.009282,-0.071769,-0.043318,0.112508,0.004370,-0.117812,0.066325,-0.182137,-0.060801,0.128404,-0.024328,0.135238,-0.019238,0.003533,-0.106376,0.193483,0.011397,0.072538,0.024438,-0.042502,0.006492,-0.014159,-0.026055,0.049345,-0.000608
0.270893,0.366760,0.353380,0.373284,0.182286,0.042491,-0.324930,-0.124582,0.064011,-0.150825,-0.211934,-0.026838,-0.164080,0.138717,-0.027815,-0.170231,0.125789,0.066552,0.002136,0.006686,-0.117713,-0.080041,-0.197194,0.119552,-0.059899,0.020854,-0.001551,-0.064968,-0.050415,-0.019420,-0.071526,-0.032666,0.024465,0.165224,-0.034955,-0.071916,-0.075196,0.023618,0.025862,0.003063,-0.092258,0.057637,0.098368,0.039334,0.000824,0.153233,0.041994,-0.113431,0.098378,-0.015293
-0.771286,-0.044213,-0.279437,0.018256,0.180358,0.109798,0.151289,0.077417,-0.132932,-0.149518,-0.079073,-0.103844,-0.041023,0.146324,0.046366,-0.171411,0.002354,0.023735,-0.010171,0.170451,0.172198,0.093314,-0.098604,-0.023649,-0.005716,-0.059896,-0.052133,0.009857,-0.005629,-0.037727,0.067887,-0.067257,-0.003006,-0.031472,-0.012694,0.128313,-0.010573,0.019740,0.015438,0.007477,0.033599,0.053617,-0.060342,0.001064,0.114945,-0.028596,0.032282,-0.021857,-0.050272,-0.007617
0.173912,0.398844,0.363398,0.104701,0.333470,-0.016850,-0.127163,-0.366151,0.033800,-0.168372,-0.199719,0.358353,0.141049,0.041961,-0.025651,0.095687,-0.091125,-0.122885,0.000181,-0.129999,-0.081774,-0.030633,0.040725,0.006731,-0.018100,0.052039,-0.061979,0.033853,-0.018604,0.030259,-0.078193,-0.057992,-0.018272,-0.119335,-0.108531,0.137930,-0.052832,0.005822,-0.124855,-0.076390,0.134780,0.045251,-0.125567,-0.013904,-0.017414,0.024766,0.000612,0.005757,0.035672,0.015814
-0.142924,0.559682,0.114931,0.169688,-0.138133,-0.095412,-0.453918,0.056234,0.161242,-0.066395,-0.044545,0.043932,0.031331,0.022272,0.088848,-0.179538,0.145772,-0.050234,-0.012533,-0.280833,0.021566,-0.042168,0.126549,0.042802,-0.080318,0.060738,0.196920,-0.042746,-0.057137,0.086423,-0.156992,0.140498,-0.020780,-0.053268,-0.005283,-0.008672,0.138469,0.060509,-0.120996,0.080897,0.000213,0.003751,-0.059205,0.083243,0.037273,0.077991,0.031757,0.042478,0.118873,0.001777
-0.605494,-0.190550,0.098686,-0.176134,-0.003536,-0.027746,0.058507,0.052196,0.086559,0.196985,-0.145633,0.341515,-0.138919,-0.361761,0.220802,0.039003,0.085809,0.126937,0.046620,-0.135402,-0.021596,0.080092,0.132181,-0.032998,0.034744,-0.169759,0.034511,-0.092890,-0.000329,0.033576,-0.012090,-0.073379,-0.093561,0.018946,-0.034106,-0.074005,0.002602,-0.003281,-0.011198,-0.030944,0.067897,-0.014011,-0.011477,-0.042487,0.031777,-0.065465,0.129032,-0.013855,0.034019,0.044446
0.535568,-0.107874,0.075532,0.064314,0.298574,-0.310041,0.174641,0.144303,0.233178,0.001294,0.223752,-0.247418,0.176282,-0.150593,-0.051707,0.026479,0.102318,-0.014584,-0.055884,-0.041640,0.086127,0.017056,0.078975,-0.010386,0.045808,-0.051596,0.269950,0.035483,-0.006744,-0.038123,-0.158169,-0.120478,-0.050442,-0.009145,0.021075,-0.085842,-0.032638,-0.198315,0.053471,-0.049244,0.010751,0.008606,-0.047595,0.031979,-0.112292,0.026239,0.097463,0.018505,0.003222,0.006972
0.109858,-0.161558,0.338281,-0.316578,0.008690,-0.298646,0.223637,-0.289467,-0.034308,0.031503,0.271663,0.048227,0.055383,0.307002,0.003479,0.083886,-0.063907,0.264642,-0.078480,0.028215,-0.068503,0.028329,-0.274469,0.098831,0.051969,-0.101081,0.175382,-0.051186,-0.078220,0.001383,0.004845,0.088282,0.099693,-0.030927,0.205065,-0.089921,0.061269,0.027983,0.041438,-0.021833,-0.109957,0.115511,-0.013063,-0.026601,-0.021502,-0.084214,-0.016512,-0.011032,-0.059985,-0.062571
0.536033,-0.010560,0.191720,0.085554,0.329496,-0.296342,0.041281,0.044599,0.244859,-0.225920,0.122452,-0.186321,0.157075,-0.103666,-0.120619,0.062258,0.143094,-0.038752,0.068605,-0.054966,-0.052889,0.073927,0.071434,0.020963,-0.086854,-0.105898,0.293428,0.043104,0.048351,0.074625,0.007157,-0.078514,-0.044478,0.117320,-0.048777,-0.060265,0.038521,-0.009660,-0.000921,-0.031022,-0.060444,0.019038,-0.038171,0.017400,-0.147480,-0.116348,0.134877,0.020713,-0.063720,-0.038290
0.037052,-0.171157,0.590072,-0.066954,-0.062923,-0.311918,-0.084672,-0.049768,-0.144191,0.199126,0.453023,0.062223,-0.059885,-0.115589,-0.188506,-0.142322,0.086844,0.049367,-0.017537,-0.051701,0.061013,0.021181,-0.045646,-0.017841,0.184992,-0.093881,0.027989,-0.034922,0.011866,0.025728,0.097319,0.150839,0.026635,-0.021721,-0.054631,-0.124629,-0.055884,-0.100415,-0.007792,0.039371,0.024830,0.039453,-0.035349,-0.052292,-0.057963,-0.005591,-0.005533,-0.035182,-0.079648,-0.119215
-0.252507,0.139490,-0.114532,0.499062,0.379008,-0.028500,-0.067559,0.290506,-0.051531,-0.022364,-0.133845,-0.069708,-0.010888,-0.042693,-0.240698,-0.064951,0.259688,0.249097,0.044082,0.115302,0.054150,0.001031,-0.189616,-0.025670,0.096716,0.080669,-0.075555,0.007702,0.023869,0.063709,-0.048157,0.149849,-0.010831,-0.050032,0.059187,0.084392,-0.119268,-0.084767,0.057697,-0.055834,-0.078430,-0.046215,-0.136173,0.131878,0.042190,-0.014120,0.015947,0.024927,-0.087161,0.009027
0.164969,0.156853,-0.300218,-0.223462,-0.062055,0.605077,0.133994,-0.015375,0.186889,0.194421,0.160192,0.279336,-0.039169,0.164727,-0.155307,-0.059134,-0.025276,0.079814,-0.053245,-0.039737,-0.103023,0.144136,0.042632,0.143677,0.014519,-0.120442,0.179423,-0.017017,-0.148711,0.085393,0.027719,0.045666,-0.082246,0.048646,-0.019009,0.026933,0.022905,0.015640,0.048576,0.016619,-0.054992,0.006702,0.020210,0.042037,0.041958,-0.028170,-0.082911,-0.035728,0.079751,-0.081171
-0.221417,-0.226565,-0.118240,0.281814,0.096880,0.236516,0.044430,-0.228059,0.446387,0.016645,0.215815,-0.028443,0.201757,0.103744,-0.195772,-0.241114,0.003287,-0.076259,0.045713,0.166506,-0.165298,-0.131870,0.231089,0.051017,-0.110922,-0.022252,-0.096323,0.034194,0.000975,0.079686,0.171823,-0.072126,0.006056,-0.169050,-0.024801,-0.148659,-0.047376,0.005959,-0.011583,-0.007423,0.024834,-0.002054,0.074057,-0.069276,0.111161,-0.025049,0.102098,-0.043038,0.034850,-0.014804
0.089496,0.442547,0.234410,-0.039561,0.123271,0.147402,0.317865,-0.270275,0.299513,-0.156160,0.050653,0.045537,-0.025574,-0.038465,-0.101711,0.135810,-0.290557,0.069286,-0.064676,0.096336,0.115228,0.136285,0.193410,0.076138,0.080282,-0.088097,-0.042399,0.047044,-0.018734,-0.039725,0.022068,0.046440,-0.077597,-0.009447,0.048212,0.068077,0.129626,0.001427,0.093663,-0.031689,-0.007747,-0.297785,-0.125537,-0.051831,0.046830,-0.038991,-0.115331,-0.031149,-0.081252,-0.083727
0.589352,-0.090316,0.051521,0.004912,0.264615,-0.278843,0.232690,0.213691,0.146684,-0.087257,0.251117,-0.226830,0.137217,-0.100898,-0.004832,0.149905,0.167450,-0.065458,-0.014278,-0.037179,0.080881,-0.019132,0.122569,-0.027984,0.013786,-0.096659,0.247470,-0.042420,0.033110,-0.057765,-0.062538,-0.076633,-0.014989,-0.030497,-0.017591,-0.069329,0.032664,-0.154660,0.015257,0.030727,0.026684,-0.059283,-0.044271,0.001643,-0.080682,-0.066030,0.054460,0.051028,-0.023202,-0.009200
0.066879,-0.565584,0.199926,0.171628,0.206547,-0.103832,0.144234,0.019077,0.196560,-0.066796,0.038085,0.027598,0.103494,0.056696,0.101498,-0.009387,-0.217402,0.272772,-0.093578,-0.071725,-0.151133,-0.087814,-0.102391,0.123579,-0.015059,0.117976,0.111762,0.030681,0.021256,-0.236681,0.031716,0.200101,-0.002979,0.068451,0.043729,-0.069480,0.045144,0.167391,0.127153,0.014444,-0.012315,-0.047843,-0.145805,-0.034830,0.204481,-0.131593,-0.015711,-0.041386,-0.032105,-0.010382
0.607135,-0.368274,-0.059441,-0.095172,0.124428,-0.223241,0.306832,0.186209,-0.186387,-0.071324,0.260882,-0.123490,-0.042169,0.014287,0.234772,0.091334,0.016491,-0.104163,0.053757,-0.074811,0.042023,-0.031292,0.078720,0.013387,0.076703,0.099325,-0.015678,-0.017111,-0.052951,-0.122270,-0.023012,-0.000763,0.064397,-0.036031,0.065881,0.048674,-0.035593,-0.011333,-0.022882,-0.031292,0.033850,-0.047030,-0.014875,0.021607,0.055385,0.022461,-0.086412,-0.081613,-0.000312,0.018833
0.651179,-0.141462,0.055575,0.223440,0.521922,-0.132610,-0.004304,0.133779,0.218804,0.099114,0.137902,-0.037483,-0.012873,0.003035,0.057550,0.113142,0.034090,0.001292,0.004283,-0.100650,0.074750,-0.084708,0.039784,0.084256,0.089199,-0.019648,0.067180,-0.070152,0.043474,-0.058373,-0.064353,-0.031242,0.043790,-0.056695,0.012193,-0.007469,-0.024176,-0.005887,-0.093318,0.093014,0.069677,-0.019787,-0.061070,0.044513,-0.011429,-0.021729,0.040681,0.028444,-0.047043,0.011267
0.313760,0.455028,0.142899,-0.062237,0.207856,0.078579,0.310686,-0.122417,0.156612,-0.156245,-0.097229,0.124458,-0.215490,0.152138,-0.170942,0.130860,-0.125594,0.108782,-0.154433,0.082498,0.114218,-0.140290,-0.147413,0.071508,0.097010,-0.044676,-0.157810,0.041332,0.161222,-0.101835,-0.028159,-0.019300,-0.198314,0.067203,-0.089499,0.029053,-0.149694,0.044953,0.106628,0.030783,-0.016161,-0.053846,0.030489,0.046517,-0.106904,0.000558,-0.034047,-0.070135,-0.020880,0.111744
0.258096,0.438540,0.223551,0.056442,-0.278218,0.265567,-0.182427,-0.047875,-0.061621,-0.114074,-0.160707,-0.466290,-0.046044,-0.068517,0.113506,-0.042764,0.011608,-0.056933,-0.030753,0.173339,-0.049931,0.065166,0.091878,0.019524,-0.011642,-0.051666,0.149653,0.010840,0.050884,-0.108564,0.018870,0.018686,0.125825,0.138348,-0.054293,0.013969,0.031402,-0.131247,-0.034402,0.021599,-0.119886,-0.087412,0.079200,0.006376,-0.019948,-0.211528,0.003672,-0.005388,-0.012501,-0.029005
0.347589,-0.272282,-0.094683,0.404321,0.207797,0.007501,-0.242565,-0.061634,-0.091514,-0.244159,0.084660,0.042647,-0.112063,-0.110048,0.062648,0.115272,0.112277,0.146136,0.088698,0.094451,0.012188,-0.192411,-0.139701,-0.173514,0.072462,0.193786,-0.100805,0.157892,-0.001960,-0.026216,-0.021241,0.045356,-0.027265,0.108984,0.131514,0.226302,-0.033315,0.108443,-0.170749,-0.026737,-0.105172,-0.008505,-0.067669,0.115924,0.058255,-0.034065,0.043548,-0.046279,0.164033,-0.026787
0.283253,-0.164027,0.086652,-0.046730,0.059921,-0.368509,0.209971,-0.266302,0.238141,0.132557,0.230612,-0.209442,0.052778,0.150056,-0.089600,-0.146172,-0.163667,0.067585,-0.005214,-0.134727,-0.002788,0.026460,-0.281542,-0.007929,0.044576,-0.002769,0.261587,-0.178228,0.088117,0.123977,-0.132470,0.070657,0.091259,0.138901,-0.027063,-0.092486,-0.155685,-0.094093,0.004461,0.007008,0.012545,-0.007396,-0.036785,-0.066848,-0.178881,0.033566,0.026377,-0.025539,-0.103303,0.063800
-0.065610,-0.298973,0.225307,-0.261096,0.000970,-0.408715,-0.403235,-0.094407,0.279140,0.040494,0.051854,0.152645,0.087198,-0.006814,-0.050013,0.101067,-0.021481,0.104987,0.015493,0.084848,0.086415,0.077983,-0.289375,0.080212,0.077448,0.014409,0.062937,0.080561,-0.069261,0.026228,0.020256,-0.134766,-0.008056,-0.254476,-0.144067,0.083759,0.120439,-0.022696,-0.019576,0.143273,0.069215,0.036752,0.014461,0.040535,-0.090669,0.105370,0.045610,-0.026555,0.003209,0.030099
0.296512,0.004423,0.317235,0.094284,0.000842,-0.308494,0.098771,-0.041449,0.129872,-0.247726,0.143688,-0.090680,0.224997,0.060318,-0.268609,-0.116273,0.203044,-0.083719,-0.045992,-0.202563,0.001859,0.000188,-0.088475,0.072362,0.005092,-0.071184,0.231791,0.089028,0.163056,0.277039,-0.164952,-0.079512,-0.049988,0.079951,-0.008949,-0.219214,-0.020691,-0.025485,0.064755,0.077304,-0.093721,0.010504,0.031894,0.059228,-0.021796,0.128856,0.184229,0.055669,-0.024005,0.066359
0.370643,0.009800,-0.157191,0.480366,0.027021,0.121585,-0.126219,-0.151671,0.185173,0.002206,-0.173802,-0.020515,-0.310163,-0.184584,-0.186972,-0.092033,-0.130143,0.011608,0.101078,-0.094905,0.021042,-0.034502,-0.029706,0.063645,-0.012763,-0.097559,-0.140886,0.188836,0.110253,-0.003498,-0.000589,-0.103307,-0.119460,-0.081397,-0.227603,-0.034644,0.082610,0.023116,0.012287,-0.125555,0.020049,-0.129758,0.136690,0.100485,-0.005853,0.112291,-0.149093,0.032854,-0.013750,-0.061402
-0.285593,0.528494,0.309518,-0.127862,-0.413627,0.030687,-0.273215,-0.022865,-0.159273,-0.059176,-0.078770,-0.267317,0.164741,0.051108,0.076519,-0.107525,0.056289,-0.108961,0.083512,-0.082456,0.105358,0.022139,0.140882,-0.006668,0.039513,-0.039368,0.048937,0.008557,-0.025537,0.068755,-0.065767,-0.070256,0.014772,0.001250,0.055612,0.002575,0.064776,-0.052859,0.065384,0.028024,-0.036557,-0.022659,0.034696,-0.079291,0.082983,-0.000027,-0.055476,0.002651,0.099125,0.032527
-0.122774,0.429750,0.152681,0.443439,-0.027449,0.220786,-0.333973,-0.238927,-0.044888,-0.004039,0.147203,0.171025,-0.060671,-0.008885,0.248081,-0.071208,0.026983,-0.145784,-0.135766,-0.027197,0.085421,0.077112,-0.031395,0.129017,0.010077,0.007410,0.092518,-0.042815,0.103097,-0.065825,-0.062631,-0.092330,-0.039279,0.006692,0.074162,-0.044069,-0.074343,-0.074241,-0.159589,0.145680,-0.112620,-0.193622,0.014715,0.022348,-0.002223,0.002580,-0.043174,0.096526,0.001768,0.003750
0.005670,-0.144228,-0.121660,0.163197,-0.043530,-0.599819,-0.096882,-0.254663,0.062558,-0.096518,0.068409,0.268643,-0.030724,-0.006787,0.096338,-0.109610,-0.386351,-0.091987,-0.029563,0.051087,0.034067,0.037360,-0.096146,0.076149,0.079842,-0.076368,-0.126024,0.040493,-0.182529,-0.091658,0.186821,0.035781,0.085255,0.121993,0.060977,-0.034041,-0.005411,-0.057435,-0.060526,-0.007339,0.074610,0.138412,0.070793,0.040034,-0.023359,0.063186,0.034939,0.103805,0.077147,-0.122933
